name,year,price,currency,mileage (km),fuel type,disp (cm3),city,link
BMW Seria 3 320i,2006.0,18999.0,PLN,150000.0,Benzyna,1995.0,Będzin,https://www.otomoto.pl/oferta/bmw-seria-3-320i-2-0-benzyna-150ps-pol-skory-parktronic-klimatronic-isofix-alu-17-ID6Dz38p.html#3f6ed8bee3
Audi A6 2.4,2004.0,21800.0,PLN,233000.0,Benzyna,2393.0,Góra Puławska,https://www.otomoto.pl/oferta/audi-a6-2-4b-177km-serwis-po-oplatach-skrzynia-manual-ID6Du78m.html#3f6ed8bee3
Mazda 6 2.0,2009.0,23900.0,PLN,199000.0,Benzyna,1999.0,Pionki,https://www.otomoto.pl/oferta/mazda-6-2-0-benzyna-147km-sedan-bose-klimatronik-alu-ID6DnlMn.html#3f6ed8bee3
Škoda Fabia,2019.0,19900.0,PLN,11000.0,Benzyna,999.0,Warszawa,https://www.otomoto.pl/oferta/skoda-fabia-1-0-benzyna-vat23-salonpl-uszkodzony-wwa-komis-green-light-ID6DcCF5.html#3f6ed8bee3
Chevrolet Aveo 1.2,2011.0,16900.0,PLN,99000.0,Benzyna,1229.0,Jaworzno,https://www.otomoto.pl/oferta/chevrolet-aveo-salon-polska-bezwypadkowy-niski-przebieg-ID6DAty1.html#3f6ed8bee3
BMW Seria 3 318i,2007.0,19900.0,PLN,208128.0,Benzyna,1995.0,Blachownia,https://www.otomoto.pl/oferta/bmw-seria-3-318-i-gwarancja-gethelp-12-miesiecy-ID6DtwOK.html#3f6ed8bee3
Mercedes-Benz Klasa S,2002.0,24999.0,PLN,365000.0,Benzyna+LPG,5000.0,Gdańsk,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-s500-long-gaz-stan-zadbany-serwisowany-bez-wkladu-zamiana-1-rok-gwar-ID6Dz2UW.html#3f6ed8bee3
Volkswagen Jetta 1.6,2006.0,15900.0,PLN,93000.0,Benzyna,1598.0,Jelcz-Laskowice,https://www.otomoto.pl/oferta/volkswagen-jetta-vw-jetta-2006r-skora-ksenon-maly-przebieg-1-wlasciciel-w-polsce-ID6Dz2v2.html#3f6ed8bee3
Citroën C-Elysée 1.2,2014.0,21000.0,PLN,114000.0,Benzyna,1199.0,Siemyśl,https://www.otomoto.pl/oferta/citroen-c-elyse-ID6Dz2wc.html#3f6ed8bee3
Audi S4 4.2,2001.0,21900.0,PLN,162000.0,Benzyna+LPG,4163.0,Reda,https://www.otomoto.pl/oferta/audi-s4-zarejestrowany-gaz-audi-s4-ID6Dz28Z.html#3f6ed8bee3
Ford Focus,2008.0,15900.0,PLN,118000.0,Benzyna,1596.0,Bytom,https://www.otomoto.pl/oferta/ford-focus-ghia-118-tys-km-przebiegu-bogate-wyposazenie-serwisowany-ID6Dz25u.html#3f6ed8bee3
Mitsubishi Lancer 1.8,2008.0,22900.0,PLN,131000.0,Benzyna,1798.0,Dąbrowa Górnicza,https://www.otomoto.pl/oferta/mitsubishi-lancer-ID6Dz20z.html#3f6ed8bee3
BMW Seria 5,2004.0,18900.0,PLN,289455.0,Benzyna,2494.0,Koszalin,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-serwis-ladne-525-ID6DAsNr.html#3f6ed8bee3
Mercedes-Benz Klasa C,2005.0,18999.0,PLN,219800.0,Benzyna,1796.0,Częstochowa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-c-200-163km-nawigacja-ksenon-sport-edition-ID6DAsMZ.html#eded861b42
Mercedes-Benz W201 (190),1990.0,16900.0,PLN,269000.0,Benzyna,1797.0,Pruszcz Gdański,https://www.otomoto.pl/oferta/mercedes-benz-w201-190-odrestaurowany-silnikjeden-wlascicielbezwypadkowy-ID6COSip.html#eded861b42
Chevrolet Cruze,2011.0,21800.0,PLN,170000.0,Benzyna+LPG,1598.0,Płock,https://www.otomoto.pl/oferta/chevrolet-cruze-1-6-benzyna-gaz-100-serwis-jak-nowa-gwarancja-ID6DtFY5.html#eded861b42
Mercedes-Benz Klasa C 350,2005.0,15999.0,PLN,244000.0,Benzyna,3498.0,Rzeszów,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-benz-c-c350-4-matic-2006r-272km-super-stan-zarejestrowany-ID6DAsy8.html#eded861b42
BMW Seria 3 318i,2005.0,16900.0,PLN,230000.0,Benzyna,1995.0,Radom,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-1995cm-benzyna-ID6Dwxbf.html#eded861b42
BMW Seria 3 318i,2008.0,24900.0,PLN,186850.0,Benzyna,1995.0,Łódź,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-2-0-xenon-skory-2-komplety-kol-oryginalny-lakier-polecam-ID6DmujN.html#eded861b42
Renault Fluence 1.6,2010.0,21900.0,PLN,124000.0,Benzyna,1598.0,Białystok,https://www.otomoto.pl/oferta/renault-fluence-benzyna-salon-polska-serwis-klimatyzacja-gwarancja-zamiana-ID6DxYiZ.html#eded861b42
Audi A6 2.4,2005.0,17000.0,PLN,337000.0,Benzyna+LPG,2393.0,Zgorzelec,https://www.otomoto.pl/oferta/audi-a6-audi-a6-2-4-ID6DArWM.html#eded861b42
Mercedes-Benz Klasa E 320,2004.0,19500.0,PLN,258000.0,Benzyna,3199.0,Kłodzko,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-3-2benzyna-4matic-szwajcaria-4x4-ID6DArtH.html#eded861b42
Volkswagen Jetta 1.6,2007.0,16900.0,PLN,211569.0,Benzyna,1595.0,Plewno,https://www.otomoto.pl/oferta/volkswagen-jetta-1-6-mpi-102km-serwis-klima-elektryka-zarejestrowana-gwarancja-ID6DxYbz.html#eded861b42
Mercedes-Benz Klasa S 500,1999.0,17900.0,PLN,202000.0,Benzyna,4966.0,Wądroże Wielkie,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-sprowadzony-s500-long-dociagi-masaze-alu-20-super-stan-full-opcja-ID6DArtd.html#eded861b42
Honda Accord 2.0,2006.0,22700.0,PLN,187000.0,Benzyna,1998.0,Bytom,https://www.otomoto.pl/oferta/honda-accord-1-wlasciciel-serwisowany-do-konca-uszanowany-z-niemiec-ID6Dl1ME.html#eded861b42
Mercedes-Benz Klasa E 240,2004.0,20600.0,PLN,165000.0,Benzyna+LPG,2597.0,Wągrowiec,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-instalacja-lpg-ID6Dimpv.html#eded861b42
Mercedes-Benz Klasa S,1977.0,18900.0,PLN,259600.0,Benzyna,2717.0,Koszalin,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-280-177-km-na-wtrysku-europa-pierwsza-reka-oldtimer-okazja-ID6Dulni.html#eded861b42
Škoda Octavia 1.6,2005.0,18500.0,PLN,188600.0,Benzyna,1598.0,Koszalin,https://www.otomoto.pl/oferta/skoda-octavia-w-stanie-idealnym-1-6-16v-115km-fsi-benzyna-w-bogatej-wersji-ID6DAr6N.html#eded861b42
Toyota Corolla 1.6,2009.0,23900.0,PLN,128000.0,Benzyna,1598.0,Łazy,https://www.otomoto.pl/oferta/toyota-corolla-polski-salon-bezwypadkowy-ID6DAr5s.html#eded861b42
BMW Seria 3 318i,2006.0,21500.0,PLN,172000.0,Benzyna,1995.0,Jachranka,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-318i-m-pakiet-ID6DyLvm.html#eded861b42
BMW Seria 3,2005.0,16900.0,PLN,156000.0,Benzyna+LPG,1995.0,Warszawa,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-320i-150-km-ID6DxXVE.html#eded861b42
BMW Seria 3 318i,2008.0,20500.0,PLN,164000.0,Benzyna,1995.0,Rumia,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e91-lift-bogate-wyposazenie-ID6CQRDC.html#eded861b42
Toyota Corolla 1.6,2008.0,19950.0,PLN,122136.0,Benzyna+LPG,1598.0,Kępno,https://www.otomoto.pl/oferta/toyota-corolla-toyota-corolla-1-6-vvti-lpg-ID6Dw3UR.html#eded861b42
Citroën C5,2008.0,22800.0,PLN,198000.0,Benzyna,2000.0,Dąbrowa Górnicza,https://www.otomoto.pl/oferta/citroen-c5-2-0-benz-140km-navi-polskora-bluetooth-ID6Dx4Fa.html#eded861b42
Mercedes-Benz Klasa C 180,2005.0,16700.0,PLN,236220.0,Benzyna,1796.0,Grodzisk Wielkopolski,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-benz-klasa-c-ID6DApZ1.html#eded861b42
Škoda Octavia 1.4,2011.0,18300.0,PLN,186000.0,Benzyna,1390.0,Gdynia,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-122km-2-wlasciciel-bezwypadkowy-salon-pl-prywatne-ID6DwYcU.html#eded861b42
Fiat 126,1978.0,16000.0,PLN,21000.0,Benzyna,650.0,Sukmanie,https://www.otomoto.pl/oferta/fiat-126-sprzedam-fiata-126p-ID6DApMd.html#eded861b42
Mitsubishi Lancer,2009.0,17800.0,PLN,149000.0,Benzyna+LPG,1998.0,Świdnica,https://www.otomoto.pl/oferta/mitsubishi-lancer-1-rok-gwarancja-pisemna-lpg-automat-zamiana-super-stan-ID6DyYB3.html#eded861b42
Mercedes-Benz Klasa C 320,2001.0,19900.0,PLN,164000.0,Benzyna,3199.0,Kalisz,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-unikat-bez-rdzy-bezwypadek-ks-serwis-aso-merc-felgi-amg-nowe-opony-ID6DxXWF.html#eded861b42
BMW Seria 3,2007.0,22500.0,PLN,203000.0,Benzyna,2497.0,Tomaszów Mazowiecki,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-325xi-ID6DknpX.html#eded861b42
Audi A4 Avant,2005.0,24800.0,PLN,192000.0,Benzyna,1781.0,Aleksandrów Łódzki,https://www.otomoto.pl/oferta/audi-a4-bogata-wersja-ID6DxXSo.html#eded861b42
Honda Accord 2.0,2006.0,20700.0,PLN,189000.0,Benzyna,1998.0,Płock,https://www.otomoto.pl/oferta/honda-accord-2-0-benzyna-sliwka-155km-sedan-sport-17-felga-lift-ID6DxXRj.html#eded861b42
BMW Seria 3 318i,2006.0,21999.0,PLN,160000.0,Benzyna,1995.0,Zielona Góra,https://www.otomoto.pl/oferta/bmw-seria-3-zarejestrowany-w-polsce-zadbany-maly-przebieg-ID6Du3jU.html#eded861b42
Jaguar X-Type,2005.0,17900.0,PLN,192560.0,Benzyna,2099.0,Radom,https://www.otomoto.pl/oferta/jaguar-x-type-bardzo-ladny-2-0-v-6-moc-156-km-full-opcja-ID6DxXL4.html#eded861b42
Mazda 6 2.5,2007.0,24900.0,PLN,225000.0,Benzyna,2499.0,Radom,https://www.otomoto.pl/oferta/mazda-6-2-5b-170ps-xenon-bose-ze-szwajcarii-jak-nowa-polecam-ID6DxXJK.html#eded861b42
Škoda Octavia,2012.0,23800.0,PLN,137800.0,Benzyna,1197.0,Kotlin,https://www.otomoto.pl/oferta/skoda-octavia-bezwypadkowe-oploplacone-zadbane-wnetrze-klima-ID6Djxod.html#65739d904d
BMW Seria 3,2005.0,17900.0,PLN,210000.0,Benzyna,1995.0,Dębica,https://www.otomoto.pl/oferta/bmw-seria-3-bardzo-ladna-z-niemiec-ID6DiID1.html#65739d904d
BMW,1968.0,19999.0,PLN,90160.0,Benzyna,1977.0,Gołaczów,https://www.otomoto.pl/oferta/bmw-2000-automatic-neue-klasse-1968r-oryginal-lub-zamienie-ID6DpSpE.html#65739d904d
Honda Legend 3.5,2000.0,17900.0,PLN,292000.0,Benzyna+LPG,3474.0,Poznań,https://www.otomoto.pl/oferta/honda-legend-honda-legend-ka9-ID6DfvXz.html#65739d904d
BMW Seria 3 320i,2005.0,22900.0,PLN,189000.0,Benzyna,1995.0,Lidzbark Warmiński,https://www.otomoto.pl/oferta/bmw-seria-3-benzyna-2-0-e-90-150km-stan-super-zadbana-przebieg-oryginalny-ID6CmLU3.html#65739d904d
Toyota Camry,2003.0,17800.0,PLN,259100.0,Benzyna,2362.0,Elbląg,https://www.otomoto.pl/oferta/toyota-camry-zarejstrowana-w-polsce-ID6CpECT.html#65739d904d
Mazda 6 1.8,2009.0,22900.0,PLN,226000.0,Benzyna+LPG,1798.0,Zamość,https://www.otomoto.pl/oferta/mazda-6-1-8-16v-120km-lpg-ksenon-z-niemiec-oplacona-ID6DApos.html#65739d904d
Jaguar XJ XJR,2003.0,25000.0,PLN,231043.0,Benzyna,4196.0,Bydgoszcz,https://www.otomoto.pl/oferta/jaguar-xj-xjr-4-2-395-km-unikat-klasyk-mozliwa-zamiana-ID6DyVTJ.html#65739d904d
Citroën C5 1.6,2010.0,19999.0,PLN,95100.0,Benzyna,1598.0,Turek,https://www.otomoto.pl/oferta/citroen-c5-1-6-benzyna-160-km-niski-przebieg-ID6DApjw.html#65739d904d
Škoda Octavia 1.4,2010.0,19900.0,PLN,198875.0,Benzyna,1390.0,Warszawa,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-122km-salon-polska-auto-z-gwarancja-ID6Dvh6t.html#65739d904d
Honda Accord 2.0,2005.0,19000.0,PLN,158200.0,Benzyna,1998.0,Starachowice,https://www.otomoto.pl/oferta/honda-accord-honda-accord-salon-polska-2-0-benzyna-ID6DehVL.html#65739d904d
BMW Seria 3,2006.0,21300.0,PLN,190000.0,Benzyna,1995.0,Środa Wielkopolska,https://www.otomoto.pl/oferta/bmw-seria-3-sprzedam-ID6Dv3kt.html#65739d904d
Volvo S40,2004.0,18900.0,PLN,211000.0,Benzyna,2521.0,Radom,https://www.otomoto.pl/oferta/volvo-s40-2-5-turbo-220km-awd-tempomat-klima-4xel-szyby-alu-17-serwis-ID6DyVug.html#65739d904d
Mercedes-Benz Klasa S 500,1999.0,22500.0,PLN,260000.0,Benzyna+LPG,4966.0,Łobez,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-ID6DvMFp.html#65739d904d
Opel Vectra 2.8,2008.0,24900.0,PLN,220000.0,Benzyna,2792.0,Radom,https://www.otomoto.pl/oferta/opel-vectra-opc-280km-klimatronic-skora-grzane-fotele-xenon-aux-navi-pdc-tempomat-ID6DwZ6l.html#65739d904d
BMW Seria 3,2005.0,17900.0,PLN,259000.0,Benzyna,2500.0,Radom,https://www.otomoto.pl/oferta/bmw-seria-3-okazja-manual-sedan-ID6DAoBW.html#65739d904d
Audi A6 2.0T,2006.0,18900.0,PLN,233300.0,Benzyna,1984.0,Orneta,https://www.otomoto.pl/oferta/audi-a6-faktura-3-kluczyki-ID6Dvmpl.html#65739d904d
Audi A4 2.0,2005.0,19400.0,PLN,239000.0,Benzyna,1984.0,Żary,https://www.otomoto.pl/oferta/audi-a4-stan-celujacy-ksiazka-serwisowa-ID6Dty82.html#65739d904d
Škoda Octavia,2010.0,21500.0,PLN,114220.0,Benzyna,1390.0,Szczecin,https://www.otomoto.pl/oferta/skoda-octavia-1-4-122ps-niski-przebieg-serwisowana-i-rej-2011-ID6DyWJX.html#65739d904d
BMW Seria 3 320i,2006.0,19900.0,PLN,228000.0,Benzyna,1995.0,Nowe Chrusty,https://www.otomoto.pl/oferta/bmw-seria-3-320i-150km-bezwypadkowy-ID6DAon9.html#65739d904d
Mazda 6 2.0,2008.0,23900.0,PLN,223000.0,Benzyna,1999.0,Siedlce,https://www.otomoto.pl/oferta/mazda-6-2-0i-automat-klimatronik-liftback-grzane-fotele-ID6DvnRR.html#65739d904d
Renault Laguna 2.0,2007.0,18900.0,PLN,96000.0,Benzyna,1997.0,Morzyczyn,https://www.otomoto.pl/oferta/renault-laguna-2-0-benzyna-140-ps-tylko-96-tys-km-idealna-gwarancja-15-meisecy-ID6Dx0N2.html#65739d904d
BMW Seria 7 735i,2001.0,25000.0,PLN,209000.0,Benzyna,3600.0,Rybnik,https://www.otomoto.pl/oferta/bmw-seria-7-bmw-735i-ID6DAo6h.html#65739d904d
Audi A4 1.6,2005.0,16900.0,PLN,218175.0,Benzyna+LPG,1595.0,Wielka Wieś,https://www.otomoto.pl/oferta/audi-a4-1-6mpi-lpg-brc-102km-klimatronik-esp-niemcy-ID6DsqY3.html#65739d904d
Audi A4,2006.0,19200.0,PLN,195000.0,Benzyna,1984.0,Zwoleń,https://www.otomoto.pl/oferta/audi-a4-b7-sedan-2-0i-131km-100-bezwypadkowe-serwisowane-ID6D5ZbY.html#65739d904d
Honda Civic 1.8,2006.0,21700.0,PLN,93000.0,Benzyna,1799.0,Kamień,https://www.otomoto.pl/oferta/honda-civic-ID6DAnBM.html#65739d904d
Honda Legend,2009.0,22900.0,PLN,295000.0,Benzyna,3664.0,Czerniewice,https://www.otomoto.pl/oferta/honda-legend-ID6DmyA4.html#65739d904d
BMW Seria 5,2005.0,20800.0,PLN,300000.0,Benzyna,2497.0,Piotrków Trybunalski,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-525xi-ID6Dwj2f.html#65739d904d
Mercedes-Benz,1959.0,24900.0,PLN,20880.0,Benzyna,1491.0,Poznań,https://www.otomoto.pl/oferta/mercedes-benz-ID6DgH36.html#65739d904d
BMW Seria 5 523i,2005.0,18700.0,PLN,289000.0,Benzyna+LPG,2497.0,Białystok,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-sedan-lpg-2-5-ID6DvV8f.html#65739d904d
BMW Seria 3 318i,2008.0,21900.0,PLN,204000.0,Benzyna,1995.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/bmw-seria-3-2-0-benzyna-143-koni-xenon-klimatronic-z-niemiec-serwis-ID6DpyI1.html#65739d904d
Audi A8 3.7,2003.0,19800.0,PLN,299891.0,Benzyna,3697.0,Trojanów,https://www.otomoto.pl/oferta/audi-a8-3-7-v8-280km-start-stop-webasto-szyberdach-szwajcaria-ID6DtX87.html#65739d904d
Seat Altea 1.8,2010.0,19900.0,PLN,130000.0,Benzyna,1798.0,Zakopane,https://www.otomoto.pl/oferta/seat-altea-dynamiczny-benzyna-ID6CBoKO.html#3f3ab51953
Audi A4 1.8T,2002.0,16800.0,PLN,262500.0,Benzyna+LPG,1781.0,Strzałkowo,https://www.otomoto.pl/oferta/audi-a4-1-8-turbo-super-stan-sedan-alu-gaz-lpg-mozliwa-zamiana-ID6DvDJE.html#3f3ab51953
Audi A4,2005.0,24900.0,PLN,161800.0,Benzyna,1781.0,Lublin,https://www.otomoto.pl/oferta/audi-a4-1-8t-163km-sedan-xenon-bezwypadkowy-org-niski-przebieg-ID6DAjec.html#3f3ab51953
Audi A4 2.0,2006.0,17999.0,PLN,177824.0,Benzyna,1984.0,Wolbrom,https://www.otomoto.pl/oferta/audi-a4-klima-elek-2-0mpi-jasny-srodek-alu-piekny-kolor-serwi-oplacony-niemiec-ID6DlJzv.html#3f3ab51953
Toyota Corolla 1.4,2008.0,22900.0,PLN,166000.0,Benzyna,1398.0,Łańcut,https://www.otomoto.pl/oferta/toyota-corolla-1-4-16v-vvt-i-97-km-salonowy-gwarancja-bezwypadkowy-ID6DAmXj.html#3f3ab51953
Citroën C-Elysée 1.2,2013.0,20908.0,PLN,116000.0,Benzyna,1199.0,Gdańsk,https://www.otomoto.pl/oferta/citroen-c-elyse-1-2-benzyna-72km-2013-polskisalon-1wlasciciel-aso-zadbany-bezwypadkowy-ID6DAmWT.html#3f3ab51953
Škoda Octavia,2006.0,17950.0,PLN,205000.0,Benzyna,1600.0,Łask,https://www.otomoto.pl/oferta/skoda-octavia-1-6-102km-2006r-205tys-km-klimatyzacja-oplacona-stan-bdb-ID6DyUP0.html#3f3ab51953
Honda City,2009.0,20900.0,PLN,99500.0,Benzyna,1339.0,Bydgoszcz,https://www.otomoto.pl/oferta/honda-city-honda-city-1-4-100km-2009r-99500km-1-wl-salon-pl-ID6DvpzD.html#3f3ab51953
Audi 80,1991.0,22000.0,PLN,346000.0,Benzyna,1781.0,Jastrzębie-Zdrój,https://www.otomoto.pl/oferta/audi-80-audi-80-b4-quattro-1-8t-ID6DyHuz.html#3f3ab51953
Jaguar S-Type 4.2,2003.0,17900.0,PLN,135871.0,Benzyna+LPG,4196.0,Milówka,https://www.otomoto.pl/oferta/jaguar-s-type-4-2-v8-300ps-ins-gaz-automat-xenon-navi-stan-kolekcjonerski-zamiana-ID6Dx2ce.html#3f3ab51953
Chevrolet Cruze 1.6,2010.0,17999.0,PLN,181256.0,Benzyna,1598.0,Otmuchów,https://www.otomoto.pl/oferta/chevrolet-cruze-1-6-16v-oplacony-oryginalny-lakier-zamiana-ID6DAmr4.html#3f3ab51953
Lexus LS I,1991.0,24900.0,PLN,331200.0,Benzyna+LPG,3998.0,Nowe Skalmierzyce,https://www.otomoto.pl/oferta/lexus-ls-400-ucf10-1991r-4-0-v8-245-km-ID6DAmgo.html#3f3ab51953
BMW Seria 3 320i,2006.0,20499.0,PLN,157100.0,Benzyna,1995.0,Olkusz,https://www.otomoto.pl/oferta/bmw-seria-3-320i-150-km-xenon-czujniki-alu-nowe-opony-zimowe-ID6Dos8y.html#3f3ab51953
Audi A4,2004.0,18900.0,PLN,234000.0,Benzyna,1781.0,Wrocław,https://www.otomoto.pl/oferta/audi-a4-audi-a4-b6-1-8t-163km-sedan-manual-oryginalny-s-line-oplacone-ID6DyTA8.html#3f3ab51953
BMW Seria 7,2005.0,20800.0,PLN,320000.0,Benzyna,6000.0,Strzałkowo,https://www.otomoto.pl/oferta/bmw-seria-7-760li-445km-full-opcja-v12-ID6Dp3VU.html#3f3ab51953
Chevrolet Cruze,2009.0,19900.0,PLN,68000.0,Benzyna,1598.0,Gniezno,https://www.otomoto.pl/oferta/chevrolet-cruze-1-6-benzyna-113km-68000km-klima-elektryka-pdc-ladny-stan-ID6DxVtA.html#3f3ab51953
Mercedes-Benz Klasa E 420,1997.0,24900.0,PLN,93700.0,Benzyna,4196.0,Poznań,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-avangarda-fotele-pelny-elektryk-prawdziwy-przebieg-ID6CRT8B.html#3f3ab51953
BMW Seria 7 735i,1998.0,19500.0,PLN,331000.0,Benzyna+LPG,3498.0,Lędziny,https://www.otomoto.pl/oferta/bmw-seria-7-bmw-e38-indyvidual-tuning-zamiana-ID6Dn17F.html#3f3ab51953
BMW Seria 5 520i,2003.0,21900.0,PLN,303298.0,Benzyna+LPG,2171.0,Krępica,https://www.otomoto.pl/oferta/bmw-seria-5-z-niemiec-lpg-oplacona-po-serwisie-m-pakiet-ID6DySEI.html#3f3ab51953
Audi A6 2.0T,2007.0,24800.0,PLN,349000.0,Benzyna,1984.0,Częstochowa,https://www.otomoto.pl/oferta/audi-a6-2-0-turbo-benzynka-salon-polska-piekny-stan-ID6CZH7b.html#3f3ab51953
Škoda 105,1981.0,20900.0,PLN,78000.0,Benzyna,1046.0,Kraków,https://www.otomoto.pl/oferta/skoda-105-skoda-ID6DxGjB.html#3f3ab51953
Audi A6 C6,2004.0,19999.0,PLN,240000.0,Benzyna,2400.0,Mysłowice,https://www.otomoto.pl/oferta/audi-a6-2-4-v6177kmbenzynaklimatronictempomatoplacona-ID6DAjKq.html#3f3ab51953
Honda Accord 2.0,2006.0,20500.0,PLN,159524.0,Benzyna+LPG,1998.0,Góra Kalwaria,https://www.otomoto.pl/oferta/honda-accord-2-0-benzyna-lpg-swietny-stan-ID6DwfcR.html#3f3ab51953
BMW Seria 3 318i,2006.0,15500.0,PLN,207730.0,Benzyna,1995.0,Jawor,https://www.otomoto.pl/oferta/bmw-seria-3-sprowadzony-xenon-wersja-z-klimatronic-okazja-polecam-ID6DxVaO.html#3f3ab51953
Audi A6,2005.0,24999.0,PLN,200400.0,Benzyna,3123.0,Jelenia Góra,https://www.otomoto.pl/oferta/audi-a6-c6-3-2-fsi-v6-256km-quattro-skora-nawigacja-gps-nowy-kompletny-rozrzad-ID6DlkHZ.html#3f3ab51953
Honda Accord 3.0i,2002.0,15000.0,PLN,202000.0,Benzyna,2997.0,Puszczykowo,https://www.otomoto.pl/oferta/honda-accord-coupe-3-0i-v6-cudo-bez-rdzy-ID6DvUfP.html#3f3ab51953
Hyundai Grandeur 3.3,2005.0,17500.0,PLN,205000.0,Benzyna,3342.0,Jerzmanowa,https://www.otomoto.pl/oferta/hyundai-grandeur-hyundai-grandeur-v6-3-3-lpg-automat-ID6DxV7C.html#3f3ab51953
Volkswagen Phaeton 3.2,2003.0,19900.0,PLN,302000.0,Benzyna+LPG,3189.0,Chocianów,https://www.otomoto.pl/oferta/volkswagen-phaeton-3-2-vr6-lpg-masaze-wentylacja-ksiazka-serwisowa-2-komplety-opon-ID6DiuNV.html#3f3ab51953
BMW Seria 5 520i,2003.0,19900.0,PLN,240000.0,Benzyna,2171.0,Lubraniec,https://www.otomoto.pl/oferta/bmw-seria-5-e60-w-swietnym-stanie-ID6DtZvy.html#3f3ab51953
Mitsubishi Lancer 1.8,2008.0,20500.0,PLN,179600.0,Benzyna+LPG,1798.0,Bydgoszcz,https://www.otomoto.pl/oferta/mitsubishi-lancer-salon-polska-bezwypadkowy-drugi-wlasciciel-ID6DxWZ5.html#3f3ab51953
BMW Seria 3 325i,1990.0,22900.0,PLN,284000.0,Benzyna,2494.0,Nowy Sącz,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e30-325i-ID6DxV2H.html#3f3ab51953
Audi A4,2005.0,15999.0,PLN,220000.0,Benzyna,2000.0,Nowa Wieś Rzeczna,https://www.otomoto.pl/oferta/audi-a4-2-0-tfsi-automat-quattro-sedan-ID6DxV2O.html#3f3ab51953
Saab 9-3 1.8t,2004.0,17900.0,PLN,175000.0,Benzyna,1988.0,Zwoleń,https://www.otomoto.pl/oferta/saab-9-3-super-stan-full-opcja-niski-przebieg-gwarancja-ID6Dvmpy.html#f05bffd319
BMW Seria 3 320i,2007.0,17300.0,PLN,249716.0,Benzyna,1995.0,Toruń,https://www.otomoto.pl/oferta/bmw-seria-3-zarejestrowana-doinwestowana-zaprraszam-ID6DxxGf.html#f05bffd319
Audi A8,2003.0,25000.0,PLN,212000.0,Benzyna+LPG,3697.0,Ołdrzychowice Kłodzkie,https://www.otomoto.pl/oferta/audi-a8-audi-a8-d3-zamiana-ID6DjyMs.html#f05bffd319
Škoda Superb 1.8,2010.0,24499.0,PLN,310000.0,Benzyna,1798.0,Gryfino,https://www.otomoto.pl/oferta/skoda-superb-skoda-superb-najwyzsza-wersja-platinum-samochod-prezesa-ID6DxWWS.html#f05bffd319
Volkswagen Passat B6,2006.0,18500.0,PLN,236000.0,Benzyna,,Warszawa,https://www.otomoto.pl/oferta/volkswagen-passat-zrobiony-rozrzad-nowe-podwozie-duzo-napraw-na-wszystko-faktury-ID6DAiDl.html#f05bffd319
Volkswagen Jetta 2.5,2008.0,15000.0,PLN,211616.0,Benzyna+LPG,2480.0,Łasin,https://www.otomoto.pl/oferta/volkswagen-jetta-volkswagen-jetta-2008r-ID6Dqxe4.html#f05bffd319
Mercedes-Benz Klasa E,2002.0,17900.0,PLN,232000.0,Benzyna+LPG,1796.0,Żerków,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-e200-kompressor-benz-lpg-stan-bdb-automat-ID6DxWMi.html#f05bffd319
Saab 9-3 2.0TS,2003.0,15000.0,PLN,282000.0,Benzyna,1998.0,Kraków,https://www.otomoto.pl/oferta/saab-9-3-saab-9-3-aero-ID6DqUL2.html#f05bffd319
Jaguar S-Type,2003.0,19999.0,PLN,199000.0,Benzyna,2967.0,Brzesko,https://www.otomoto.pl/oferta/jaguar-s-type-sport-3-0-benzyna-ID6DxWJy.html#f05bffd319
Mercedes-Benz Klasa E 320,2003.0,18990.0,PLN,269000.0,Benzyna,3199.0,Gubin,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-3-2-v6-224km-4-matic-elegance-z-niemiec-ID6DxWIw.html#f05bffd319
